,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0
1,387324.37528905814,387255.4245773471,387174.491096709,387086.16345924244,386982.5550897253,386861.0623226271,386718.6575688839,386551.82336612523,386356.4818042815,386127.9172084863,385860.69291015994,385548.5637677827,385184.3872945296,384760.0379128687,384266.3311356958,383692.96753803757,383028.51039360365,382260.4159815909,381375.1419368898,380358.36660863005,379195.3609355331,377871.56315098854,376373.4142462468,374689.5159485195,372812.16876043373,370739.3287426106,368476.97868666996,366041.82948304934,363464.13598401175,360790.21519915416,358083.99051522074,355426.58046894375,352912.69304208655,350642.5723984845,348708.8131091946,347178.9397862557,346077.4839834719,345374.70561968035,344990.5815585249,344818.07051024004,344757.3689898126,344741.42398420256,344738.4271095155,344738.0366867668,344738.0021387907,344738.000084353,344738.0000036956,344738.0000013793,344738.0000006512,344738.00000000006,344738.0000000005,344738.0000038069,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.00000193395,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
2,419170.2497617551,419075.93350476434,418965.0886129341,418860.8252138887,418738.5401672724,418595.0393500937,418426.69006785436,418229.2559141233,417997.8034259738,417726.59701815696,417408.98182843113,417037.2546341489,416602.5238236146,416094.56061694364,415501.64547939855,414810.41613704304,414005.7269860503,413070.53424441087,411985.82720802404,410730.6337238041,409282.13770663075,407615.9583343235,405706.6542862952,403528.53137815144,401056.8467127988,398269.5141242022,395149.41922163946,391687.4395056853,387886.2227906521,383764.6860746311,379363.02956921543,374747.7821646045,370015.9706183482,365296.92414032534,360749.5556296021,356552.44726092287,352884.2794412935,349894.04833165905,347665.1963860313,346185.185191589,345338.5535213672,344938.3023537666,344789.239637977,344747.61577077344,344739.2762657237,344738.11675013904,344738.0072502444,344738.00030745164,344738.00001015683,344738.00000000006,344738.0000000005,344738.0000038069,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000058018,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
3,433802.7708675682,433699.12314795476,433576.8139938464,433479.5045179198,433365.7866252487,433232.29495719296,433075.62672919704,432891.8071303041,432676.19828057283,432423.39570201136,432127.1113527512,431780.04257457174,431373.7267922469,430898.3825635924,430342.7387268187,429693.85506950214,428936.9403064981,428055.1764231149,427029.5628671072,425838.79994426575,424459.23838343634,422864.9317059469,421027.8399935608,418918.2479796932,416505.47692470194,413758.98775038857,410649.99081147695,407153.69237149623,403252.31355376757,398939.00407946773,394222.7227803398,389134.0402787405,383731.59039969643,378108.4916591783,372397.40759948135,366771.9829755386,361441.30474823515,356633.2896483658,352563.64873601333,349391.18901619676,347169.26818410354,345815.3620015032,345126.0041234525,344846.33937602845,344760.3931781324,344741.29435882013,344738.3352276389,344738.02318287914,344738.00108158594,344738.00003369106,344738.0000000005,344738.0000038069,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.00000966986,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
4,439215.1637325624,439108.08315969404,438980.3984090856,438893.12893976964,438792.181279306,438673.6618827967,438534.5394873712,438371.270720932,438179.7172724689,437955.05148183147,437691.64904153475,437382.9678746011,437021.41255513806,436598.1841367595,436103.11603559915,435524.4977873633,434848.89017618576,434060.93758506095,433143.18663601193,432075.9244949451,430837.0558491199,429402.04480335803,427743.9570351005,425833.64871222625,423640.1620879379,421131.4033470326,418275.19598166837,415040.8220904992,411401.1829490814,407335.7255958014,402834.2866259593,397901.9827601633,392565.20068288955,386878.5534985536,380932.29333915,374858.9852341665,368837.15368461935,363088.149674334,357861.11981923296,353401.03036382963,349898.6959230874,347432.3554842186,345926.3298598064,345161.71858434175,344854.41474390024,344761.528690727,344741.3661505973,344738.3317012433,344738.0221457301,344738.00099378085,344738.0000307097,344738.0000038069,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000135377,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
5,441189.9504074404,441081.60695843503,440949.7377449547,440868.8830119221,440777.25056714646,440669.66476482066,440543.3704921132,440395.1478151421,440221.23521964677,440017.2432801785,439778.05637492705,439497.7214926771,439169.3234102512,438784.84591020044,438335.01933114073,437809.1556837745,437194.9739125395,436478.41976632987,435643.4873058507,434672.05247922684,433543.7336011876,432235.79915641266,430723.15025743033,428978.41342918744,426972.1892655337,424673.5139376768,422050.60358450277,419071.9663903434,415707.983757459,411933.0803504345,407728.62170002644,403086.69292451185,398014.9101466861,392542.36758587003,386726.6679748866,380661.6163821989,374484.4229983567,368379.998253782,362578.1293279455,357337.53502563306,352910.6959212924,349488.1970884144,347134.5286538617,345746.73732740025,345076.21090829204,344824.0151752227,344753.86353810487,344740.04776656383,344738.1806702468,344738.01074954576,344738.0004304646,344738.00001442013,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000174056,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
6,443186.9116667347,443078.1036315618,442940.9823906087,442860.4414300064,442772.28910470806,442668.79968550685,442547.32092768233,442404.75921004487,442237.50151897094,442041.3330010232,441811.3432266082,441541.8203143996,441226.13230644,440856.595579069,440424.3306918952,439919.1069949032,439329.17860898894,438641.1161784522,437839.6411791347,436907.47266641265,435825.20025454677,434571.2019139584,433121.6308568385,431450.50226799917,429529.9177761256,427330.4730881854,424821.9018920556,421974.016920373,418758.01729616325,415148.241017736,411124.45438024274,406674.7878633987,401799.4492713839,396515.35934686335,390861.83136836684,384907.2833148427,378756.5960054724,372557.9105872733,366506.17890451895,360838.6401915192,355815.3461940063,351678.2168706681,348589.1143085914,346564.6508169278,345447.19568086945,344952.65447620035,344786.24468710285,344745.7226051418,344738.8539496216,344738.0640074824,344738.0032218151,344738.00011142605,344738.000000452,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.00002127344,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
7,447317.8442744534,447208.8653275808,447063.9009302332,446975.9211428128,446884.70468187216,446777.6488853246,446651.99867479334,446504.5620009732,446331.6130273057,446128.80820936535,445891.09120173904,445612.58588945924,445286.47714620945,444904.8794021699,444458.693831691,443937.45602746186,443329.1774907538,442620.1862440771,441794.97446472675,440836.0643309679,439723.90730570693,438436.83684601495,436951.09987427125,435240.99796581734,433279.1746205021,431037.08948070905,428485.7231366512,425596.55654091964,422342.86682376836,418701.377393795,414654.2972368037,410191.786986911,405314.9035307224,400039.1042201405,394398.42892506695,388450.4883557365,382282.2814280194,376016.46905399277,369816.77993442316,363889.4495736631,358475.07894984784,353823.24971798115,350144.0053236592,347541.20745754486,345954.9292186819,345159.88432156754,344849.0806194706,344759.2065611658,344740.83044892905,344738.2577603255,344738.01579916984,344738.00065145467,344738.0000151422,344738.0000015048,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.00002514146,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
8,454952.8853290693,454843.8435072961,454686.7646081301,454581.26272567455,454480.2714547552,454361.8302664301,454222.8351926871,454059.76466654567,453868.5108467082,453644.2884536763,453381.53187447914,453073.7799821945,452713.5485296834,452292.19060598395,451799.746572649,451224.7862217023,450554.24770538404,449773.28019886947,448865.1003755886,447810.8766754701,446589.66003082163,445178.385096441,443551.97181931505,441683.56282757287,439544.93677393405,437107.14019055257,434341.3790799069,431220.2048035584,427719.0156276938,423817.8756123963,419503.6287150371,414772.26387068775,409631.4763859324,404103.3852485144,398227.4158658585,392063.4396991267,385695.3337133021,379235.06380105583,372826.9683075262,366650.7640926834,360919.6164504603,355866.7258824433,351712.3522605982,348607.8775861666,346570.20486096956,345445.5611888054,344949.9382924951,344784.86395194527,344745.3387470439,344738.7901707188,344738.05746645876,344738.0028033079,344738.0000877727,344738.00000661623,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000290094,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
9,466980.830878072,466871.76592591556,466695.89265175426,466558.6049062174,466441.22049794334,466303.8423618173,466142.6406319091,465953.5398266625,465731.78840118565,465471.85455418035,465167.30902184336,464810.69441994774,464393.38125573104,463905.4115562912,463335.332261471,462670.02222400176,461894.5189568494,460991.8543092656,459942.9121614711,458726.3260827395,457318.44067865337,455693.3669133384,453823.1686064569,451678.2237817246,449227.80935794034,446440.9589985691,443287.63944121095,439740.27767968434,435775.64748639724,431377.0876834501,426536.97754791565,421259.3424592986,415562.41723700886,409480.97455137287,403068.25552617287,396397.44073043583,389562.7717226346,382680.61661424214,375890.7921289443,369357.96336074994,363271.4608167136,357839.1065345889,353267.50003755436,349721.2188465879,347263.1283323191,345801.4653415175,345092.2474904332,344826.6656587756,344753.9307274573,344739.98512603703,344738.16783075756,344738.0095212223,344738.00035628636,344738.0000161989,344738.00000116526,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000328773,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
