,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0,344738.0
1,389551.58467286656,389482.63396115554,389401.7116636797,389306.7645221742,389195.3967618673,389064.8166396409,388911.77608557814,388732.5031269805,388522.62705077045,388277.0966859335,387990.09282130696,387654.9367020141,387263.99787490506,386808.606488274,386278.9776509217,385664.1587939726,384952.0153147562,384129.2752797838,383181.66070892254,382094.1408821321,380851.3518244582,379438.23477491556,377840.9533288588,376048.15112100274,374052.60472055455,371853.3027985136,369457.9328075734,366885.66791614424,364170.005988477,361361.20833353524,358527.62080886064,355754.867355817,353141.68269875436,350791.19725753064,348797.1350349222,347226.0377836078,346099.46624364564,345383.4181354408,344993.41198681504,344818.79543900385,344757.50973925623,344741.44397950225,344738.4291296995,344738.0368289963,344738.0021456811,344738.0000845818,344738.00000370055,344738.00000137987,344738.0000006512,344738.00000000006,344738.0000000005,344738.0000038069,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.00000193395,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
2,431793.45893938496,431699.14268239413,431588.4062154808,431458.41626757,431305.86037627264,431126.8695330731,430916.92976707336,430670.7816470163,430382.3068353269,430044.4011291355,429648.83391820086,429186.09477195184,428645.2290527626,428013.6661590497,427277.04641779367,426419.05599408044,425421.28369448165,424263.119502505,422921.7223795347,421372.0945261942,419587.3110138131,417538.9673212647,415197.92219050886,412535.4278912207,409524.751833561,406143.3979945983,402376.02682490286,398218.1377675022,393680.50443484355,388794.2191366672,383615.9865035852,378232.98015434627,372766.1263605234,367370.1252945724,362227.9740103252,357537.5053628608,353488.0804502046,350227.95185639727,347827.7758956574,346252.8329291462,345361.770948105,344944.6205199498,344790.5489226121,344747.81487106095,344739.29782677954,344738.11837742146,344738.0073346677,344738.00031043455,344738.0000102271,344738.00000000006,344738.0000000005,344738.0000038069,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000058018,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
3,462197.5702993882,462093.9225797748,461972.21007482207,461829.30810457485,461661.5605762625,461464.69305602624,461233.7129480994,460962.79538503365,460645.15350192087,460272.8919639514,459836.8429800133,459326.38465405593,458729.24250966945,458031.27648123563,457216.257779168,456265.64302549564,455158.3571467539,453870.6020078334,452375.7149881885,450644.1109450029,448643.35249976604,446338.4074337335,443692.16795054154,440666.3239108162,437222.6993712044,433325.1761234013,428942.3350330993,424050.93910073605,418640.35127076105,412717.9107283238,406315.1632565707,399494.6261335517,392356.4300864503,385043.68156377977,377744.70767801866,370689.5352219635,364137.2494317923,358350.8768497971,353558.27693453885,349902.74001348775,347396.32245027967,345899.3777935741,345150.91773829894,344852.0192186747,344761.35053647874,344741.40983852244,344738.3449604209,344738.02374718763,344738.00110390555,344738.000034292,344738.0000000005,344738.0000038069,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.00000966986,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
4,484390.49163621827,484283.41106335,484157.65668783704,484009.9943957287,483836.6384775329,483633.1607877549,483394.38618682994,483114.27267302846,482785.7746285168,482400.68773200706,481949.4743650127,481421.0688426554,480802.6626349554,480079.47100976395,479234.48439504724,478248.21043143945,477098.41637789924,475759.8865344623,474204.21596170485,472399.670311785,470311.1522866992,467900.3282815933,465125.9840644366,461944.69541350123,458311.9174870703,454183.6134429641,449518.5554773094,444281.43554431375,438446.91196510114,432004.6825634242,424965.60104034527,417368.7204476581,409288.9250077598,400844.45498905313,392203.08338549465,383584.92045520945,375258.82494732016,367528.4214793411,360703.45109613094,355054.0420481249,350751.56423173845,347811.34882063995,346066.298480046,345202.9716776131,344863.7160699348,344763.0711818265,344741.5483393479,344738.34667709185,344738.02298997523,344738.0010261494,344738.0000315736,344738.0000038069,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000135377,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
5,501413.52075105393,501305.17730204854,501177.9335328315,501028.51369610324,500853.08242543606,500647.1522150358,500405.4767850347,500121.928632257,499789.35905026254,499399.43898743216,498942.47932886885,498407.2296155372,497780.6549481917,497047.69195546256,496190.9863964825,495190.6174120475,494023.8168316373,492664.69656057033,491084.0031992731,489248.9269732564,487123.0020124113,484666.1471918957,481834.91107893985,478583.000639812,474862.1904567698,470623.7257787859,465820.3464975664,460409.066840626,454354.8426310373,447635.23824474175,440246.16001874855,432208.63833531336,423576.49501467496,414444.49019358907,404956.1483128719,395309.84276027646,385760.8062153957,376615.5506005785,368214.0266225563,360894.6370102723,354939.8125105029,350507.90136835014,347571.85355040093,345900.8558006932,345118.99692959595,344832.9819990073,344755.2291575718,344740.1944664673,344738.19156073063,344738.01130143605,344738.00044945173,344738.0000148772,344738.0,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000174056,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
6,515135.44277804554,515026.6347428726,514898.84135912586,514748.7706197683,514572.5675359213,514365.72083354637,514122.95532559097,513838.1081955523,513503.9873910817,513112.2103827685,512653.0217219657,512115.08820779616,511485.2711388013,510748.37616445834,509886.8828201696,508880.6581103321,507706.6616829559,506338.65447555407,504746.92847595375,502898.08270267566,500754.8798832606,498276.22976101335,495417.3584327089,492130.23825365864,488364.368923665,484068.01604760805,479190.0267988185,473682.3506689172,467503.39321094094,460622.31797251565,453024.38079563226,444717.32291209884,435738.7503689989,426164.2612936739,416115.8039215126,405769.28546451614,395359.7112161598,385181.0397801893,375576.55991070473,366914.40272294445,359543.1188796991,353726.5937557318,349568.9887296292,346958.7685603586,345575.1824570446,344984.7811551014,344792.22270331037,344746.51864276326,344738.92786434945,344738.06871395657,344738.003425379,344738.00011736527,344738.00000059244,344737.99999941787,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.00002127344,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
7,526649.4124070297,526540.4334601569,526412.4366387881,526262.1232616063,526085.6301267077,525878.435799004,525635.2524487821,525349.9014359307,525015.170782503,524622.6527131407,524162.55959497107,523623.5169488439,522992.33282050706,522253.74377465085,521390.1392553327,520381.2682200448,519203.93497763644,517831.69529066497,516234.5692968869,514378.7949155813,512226.65432964615,509736.41702130146,506862.45561453816,503555.60507879657,499763.85097743856,495433.44712973136,490510.575508028,484943.66910852253,478686.519088134,471702.2775962012,463968.4437816288,455482.87740319513,446270.81334419607,436392.7332629094,425952.75273241824,415106.84187649976,404069.6205336233,393117.5441291075,382584.9674527211,372848.03197839105,364290.3907300752,357246.44500857184,351925.3088781301,348334.90141207376,346246.36367039505,345244.3520449371,344867.57552599127,344762.1477605615,344741.15984879754,344738.2831998214,344738.01713716757,344738.00069914974,344738.0000162659,344738.000001672,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.00002514146,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
8,536604.7177092487,536495.6758874755,536367.6032680856,536217.1981820386,536040.5936417626,535833.2633848318,535589.9133869269,535304.357009576,534969.3718858398,534576.5366696578,534116.0459072101,533576.5016024873,532944.6806302186,532205.278075283,531340.6279931904,530330.4051626178,529151.3143072984,527776.7772400836,526176.6336720026,524316.8782732707,522159.465153159,519662.2213716369,516778.9233174997,513459.603409881,509651.16890294943,505298.4283496906,500345.6327976437,494738.6459186567,488427.8575488542,481371.9461699874,473542.5753055816,464930.07386812684,455550.096029968,445451.170446344,434722.9057178167,423504.36827244295,411991.70488328295,400443.32575602864,389179.781885543,378573.88477183523,369025.0893865326,360912.1183760222,354522.15306296566,349967.46104171633,347121.623836117,345625.34599966527,344995.00481899816,344793.1896356444,344746.4333451191,344738.89003761456,344738.06369055086,344738.00306607666,344738.00009525317,344738.0000067579,344737.9999994178,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000290094,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
9,545403.0809278431,545294.0159756866,545165.9147105155,545015.4739408972,544838.8246789726,544631.4380204099,544388.0164347801,544102.3686102427,543767.2659261231,543374.2786386417,542913.5899828582,542373.7866875483,541741.6249532917,541001.7718329201,540136.5233188658,539125.5024510302,537945.3435750037,536569.3727360197,534967.2993253279,533104.9407314033,530944.0100571921,528442.00706164,525552.264262781,522224.21321016515,518403.949587053,514035.1887942621,509060.71431974607,503424.42747743096,497074.1067497318,489964.9760566968,482064.16223236715,473356.09156825166,463848.83101887733,453581.31430378935,442631.2878220064,431123.6253184284,419238.31901879207,407216.84380523604,395364.57340658666,384045.43100344815,373663.20101915905,364622.8851331371,357267.5089282547,351794.7638822648,348176.85720948665,346130.28288959933,345184.68338309304,344846.0882227647,344756.86619142245,344740.29512338625,344738.19027423474,344738.0106233314,344738.00039284426,344738.0000170462,344738.00000132393,344738.0000000003,344737.99999999977,344738.00000000006,344738.0,344738.0000038071,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0,344738.00000000006,344738.00000000006,344738.0,344738.0,344738.00000000006,344738.0000005822,344738.0,344738.00000000006,344738.0000000003,344738.00000000006,344738.00000000006,344738.0000043918,344738.00000000006,344738.0000000005,344738.00000000006,344738.00000058225,344738.00000000006,344738.0000328773,344738.00000000006,344738.0000000003,344738.00000000006,344738.0000008017,344738.00000058225,344738.000003807,344738.00000476965,344738.0,344738.00000000006,344738.00000000006,344738.00000000006,344738.000004408,344738.0000038071,344738.00000000006,344737.99999999994,344737.9999999998,344738.0
